Unnamed: 0,업종,상호명,행정시,address,전화번호,y,x,place_url,thumbnail,image_link
1699,통신판매업,아르더,,제주특별자치도 제주시 신성로 *** (이도이동),,33.4973385480353,126.530373682128,http://place.map.kakao.com/22134548,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20210818_115/16292739359403PyEU_JPEG/30409781656627209_79769205.jpg&type=b150,http://shop1.phinf.naver.net/20210818_115/16292739359403PyEU_JPEG/30409781656627209_79769205.jpg
1700,통신판매업,꼼야꼼야,,"제주특별자치도 제주시 남광로*길 **-**, ***호 (이도이동)",,,,,,
1701,통신판매업,비엔,,"제주특별자치도 제주시 도남로 ***, ***호 (도남동, 백록아파트)",,33.4341237774513,126.914956930607,http://place.map.kakao.com/154412525,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAxOTA5MTZfODcg/MDAxNTY4NTkwNzMzODk1.9yjbcrmOEdnbqpogaJsVB2Pt8wFpQn2SnDHlPrXhX8wg.WiYlH1NVaHxH6y8uBnllt9uJFLSPvD-vsmSv43zhyIkg.JPEG/IXEE4XSKt08GLcl0mHFcECAtYeqU.jpg&type=b150,http://post.phinf.naver.net/MjAxOTA5MTZfODcg/MDAxNTY4NTkwNzMzODk1.9yjbcrmOEdnbqpogaJsVB2Pt8wFpQn2SnDHlPrXhX8wg.WiYlH1NVaHxH6y8uBnllt9uJFLSPvD-vsmSv43zhyIkg.JPEG/IXEE4XSKt08GLcl0mHFcECAtYeqU.jpg
1702,통신판매업,베리아꼼,,"제주특별자치도 제주시 도남로 **, ***호 (도남동, 공주리치빌)",,,,,,
1703,통신판매업,대명한옥민박,,제주특별자치도 제주시 조천읍 대흘*길 **-**,,33.497968088328406,126.6614944903074,http://place.map.kakao.com/1270627732,,
1704,통신판매업,제이제이 트레이드 컴퍼니,,"제주특별자치도 제주시 조천읍 조천북*길 **-**, *층",,,,,,
1705,통신판매업,범이네농장,,제주특별자치도 제주시 조천읍 신촌인수물길 *,,33.5203086243682,126.618923815902,http://place.map.kakao.com/27482905,,
1706,통신판매업,아랑조아,,제주특별자치도 제주시 조천읍 남조로 ****,,33.477633345807,126.654287726527,http://place.map.kakao.com/26550587,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/20160729_19/14697536126847Pk7t_JPEG/IXfkT_rHVAjoOi6Mq8qLzjNF_pss.jpg&type=b150,http://post.phinf.naver.net/20160729_19/14697536126847Pk7t_JPEG/IXfkT_rHVAjoOi6Mq8qLzjNF_pss.jpg
1707,통신판매업,난과함께,,제주특별자치도 제주시 조천읍 함와로 **-*,,33.5340398293455,126.676598342877,http://place.map.kakao.com/1263340072,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAyMTAxMDdfNTcg/MDAxNjA5OTk1NTQ1MzMz.zQfJYd5Fsbsd0Pu7k5snUAV-AfYgjHqtr_v8xyswfwMg._zBhOiX7WcfU0B_Q-3Ej6obqJ-brr_qhUnfZ7pgeTuUg.JPEG/Ipcf6mXry5uWGnrq4YIGbioEV8EI.jpg&type=b150,http://post.phinf.naver.net/MjAyMTAxMDdfNTcg/MDAxNjA5OTk1NTQ1MzMz.zQfJYd5Fsbsd0Pu7k5snUAV-AfYgjHqtr_v8xyswfwMg._zBhOiX7WcfU0B_Q-3Ej6obqJ-brr_qhUnfZ7pgeTuUg.JPEG/Ipcf6mXry5uWGnrq4YIGbioEV8EI.jpg
1708,통신판매업,웰컴,,제주특별자치도 제주시 조천읍 북촌*길 *,,33.48620781859513,126.49936916698329,http://place.map.kakao.com/904536728,https://search.pstatic.net/sunny/?src=https://i1.ruliweb.com/img/21/12/07/17d9080a1fd50761b.jpeg&type=b150,https://i1.ruliweb.com/img/21/12/07/17d9080a1fd50761b.jpeg
1709,통신판매업,제주피플,,제주특별자치도 제주시 조천읍 북선로 ***,,33.542459768856,126.66806548756,http://place.map.kakao.com/27138052,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20210327_79/1616770843541wyQtP_JPEG/17906671328732999_1688649723.jpg&type=b150,http://shop1.phinf.naver.net/20210327_79/1616770843541wyQtP_JPEG/17906671328732999_1688649723.jpg
1710,통신판매업,진솔,,제주특별자치도 제주시 조천읍 신촌서*길 **-**,,33.4718893670586,126.5496022214,http://place.map.kakao.com/640037424,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/609/2020/08/20/202008201748463510_1_20200820174935790.jpg&type=b150,http://imgnews.naver.net/image/609/2020/08/20/202008201748463510_1_20200820174935790.jpg
1711,통신판매업,평화조명,,제주특별자치도 제주시 애월읍 평화로 ****,,33.4449512563585,126.432685398417,http://place.map.kakao.com/345873753,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAxODA3MDZfMTk3/MDAxNTMwODQzODg3NDIx.fBrwA3P0YkH8_oUUkwxIMywFlae7_uDKwc_ZrWZgr-gg.M0m44xWHwWtDt1ywH12xIPzVBLJVdBaNuKNShEv73dQg.JPEG/IhGSgb7i0sXLsFt_syGa7GEoj_2M.jpg&type=b150,http://post.phinf.naver.net/MjAxODA3MDZfMTk3/MDAxNTMwODQzODg3NDIx.fBrwA3P0YkH8_oUUkwxIMywFlae7_uDKwc_ZrWZgr-gg.M0m44xWHwWtDt1ywH12xIPzVBLJVdBaNuKNShEv73dQg.JPEG/IhGSgb7i0sXLsFt_syGa7GEoj_2M.jpg
1712,통신판매업,초하루,,"제주특별자치도 제주시 애월읍 일주서로 ****-*, 가동",,33.46089147440809,126.32276566721438,http://place.map.kakao.com/239438902,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/421/2022/03/16/0005971408_001_20220316102010657.jpg&type=b150,http://imgnews.naver.net/image/421/2022/03/16/0005971408_001_20220316102010657.jpg
1713,통신판매업,곽신영농조합법인,,제주특별자치도 제주시 애월읍 곽봉로 ***,,33.4355921055853,126.30953343151,http://place.map.kakao.com/1724201460,,
1714,통신판매업,테라,,제주특별자치도 제주시 애월읍 항몽로 ***,,33.2494707313087,126.618764348966,http://place.map.kakao.com/25161792,https://search.pstatic.net/common/?src=https://ldb-phinf.pstatic.net/20210830_145/1630270604297iSmy9_JPEG/WciUjsgObfrMXhgJ1mTpXCdI.jpg&type=b150,https://ldb-phinf.pstatic.net/20210830_145/1630270604297iSmy9_JPEG/WciUjsgObfrMXhgJ1mTpXCdI.jpg
1715,통신판매업,디자인하우스,,"제주특별자치도 제주시 신설로 **, ***호 (이도이동, 하모니하우스)",,33.48727108977145,126.53244981885564,http://place.map.kakao.com/279780327,https://search.pstatic.net/sunny/?src=https://images.adsttc.com/media/images/61fd/5568/44ba/f701/6424/bbbc/large_jpg/kie-rakta-cibubur-18.jpg?1643992526&type=b150,https://images.adsttc.com/media/images/61fd/5568/44ba/f701/6424/bbbc/large_jpg/kie-rakta-cibubur-18.jpg?1643992526
1716,통신판매업,삼다오메기,,제주특별자치도 제주시 청사로 ** (도남동),,33.489836270535,126.528206179205,http://place.map.kakao.com/18424377,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAxNzA1MjFfMjQx/MDAxNDk1MzQ2MDM0NzQ2.Nn4hlVPZjbwv3bKMPUAMKh79g2FxdrjsTK2m7KqiHwkg.H1Zym1OCXkiebnBrPYU0YpsWJ2uRhBW74gLl2EQM21kg.JPEG/IPVQtIvOWjDT1IQtsE3MVKiVt_Iw.jpg&type=b150,http://post.phinf.naver.net/MjAxNzA1MjFfMjQx/MDAxNDk1MzQ2MDM0NzQ2.Nn4hlVPZjbwv3bKMPUAMKh79g2FxdrjsTK2m7KqiHwkg.H1Zym1OCXkiebnBrPYU0YpsWJ2uRhBW74gLl2EQM21kg.JPEG/IPVQtIvOWjDT1IQtsE3MVKiVt_Iw.jpg
1717,통신판매업,비브,,"제주특별자치도 제주시 서광로 ***, *층 ***호 (이도이동, 메카플러스)",,33.25248589665789,126.5117235132258,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/011/2016/10/06/1L2L8YS0X7_1_99_20161006183103.jpg&type=b150,http://imgnews.naver.net/image/011/2016/10/06/1L2L8YS0X7_1_99_20161006183103.jpg
1718,통신판매업,매그니 피코,,제주특별자치도 제주시 남광로*길 **-* (이도이동),,,,,,
1719,통신판매업,최의고메펫푸드,,제주특별자치도 제주시 박성내서길 ** (이도이동),,,,,,
1720,통신판매업,미우앤뮤(miu n mue),,"제주특별자치도 제주시 중앙로 ***-*, ***호 (이도이동, 은하아파트)",,,,,,
1721,통신판매업,프리마켓,,"제주특별자치도 제주시 번영로 ***, ***호 (봉개동, 원복빌딩)",,33.5074452895052,126.520460714483,http://place.map.kakao.com/12999259,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAxNzAzMDJfMjI3/MDAxNDg4NDEzMjk4NTEx.NakKwYC2M5kZujXdexVCc0Nml81D3I2Xg_wA_ihCULog.RQCbqR7LO0N6xIN4b2cU_tWP-rpz9Id7TRA0jSm5QRog.JPEG/If7_MAmQIdbvUKuUlBb5f0WvO-Fw.jpg&type=b150,http://post.phinf.naver.net/MjAxNzAzMDJfMjI3/MDAxNDg4NDEzMjk4NTEx.NakKwYC2M5kZujXdexVCc0Nml81D3I2Xg_wA_ihCULog.RQCbqR7LO0N6xIN4b2cU_tWP-rpz9Id7TRA0jSm5QRog.JPEG/If7_MAmQIdbvUKuUlBb5f0WvO-Fw.jpg
1722,통신판매업,블링블링샵,,"제주특별자치도 제주시 신광로 ** (연동,아카데미하우스 *층 ***호)",,33.49358887017939,126.5444056001295,,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20190527_203/mickeybling_1558889364423ssCFq_JPEG/82196524044323473_573036938.jpg&type=b150,http://shop1.phinf.naver.net/20190527_203/mickeybling_1558889364423ssCFq_JPEG/82196524044323473_573036938.jpg
1723,통신판매업,케이제이 유통 앤 여행,,"제주특별자치도 제주시 월랑북길 **-*, ***호 (노형동, 찬양주택)",,,,,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20210511_12/1620719008123F8Q9m_PNG/21854906750755658_1178099186.png&type=b150,http://shop1.phinf.naver.net/20210511_12/1620719008123F8Q9m_PNG/21854906750755658_1178099186.png
1724,통신판매업,주식회사 제주투어넷,,"제주특별자치도 제주시 지석*길 **, ***호 (삼양이동)",,33.5197239006259,126.580813245405,http://place.map.kakao.com/13019282,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg&type=b150,http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg
1725,통신판매업,제주안트레,,제주특별자치도 제주시 월랑북길 **-* (노형동),,33.53405234246062,126.62686572909216,http://place.map.kakao.com/1545506133,,
1726,통신판매업,슈가슈가,,"제주특별자치도 제주시 월랑로*길 **, ***호 (노형동)",,33.49409337180299,126.9592957439238,http://place.map.kakao.com/1009948858,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAyMDA5MThfNjgg/MDAxNjAwNDEzODgyOTE3.NdwWT2qdjIuv0k-K7ZUyWqqdQJk_US5fPhJKmetLmrIg.GHdLdwA2M5AocCoZJFInnuu0tHD1rVtZVXQuVNqSj2sg.JPEG/IsgtAjWlsJDDIJQ5E25-3vQ7pryQ.jpg&type=b150,http://post.phinf.naver.net/MjAyMDA5MThfNjgg/MDAxNjAwNDEzODgyOTE3.NdwWT2qdjIuv0k-K7ZUyWqqdQJk_US5fPhJKmetLmrIg.GHdLdwA2M5AocCoZJFInnuu0tHD1rVtZVXQuVNqSj2sg.JPEG/IsgtAjWlsJDDIJQ5E25-3vQ7pryQ.jpg
1727,통신판매업,만수아트,,제주특별자치도 제주시 월산북길 ** (노형동),,,,,,
1728,통신판매업,부킹제주골프 유한회사,,"제주특별자치도 제주시 도령로 **, ***호 (노형동, 한신오피스텔)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5175/2021/03/29/0000115272_004_20210329095056815.jpg&type=b150,http://imgnews.naver.net/image/5175/2021/03/29/0000115272_004_20210329095056815.jpg
1729,통신판매업,제주천지,,"제주특별자치도 제주시 수덕로 **, ***동 ***호 (노형동)",,33.4402294639975,126.359175778781,http://place.map.kakao.com/1407466986,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAyMTA3MDdfMTcw/MDAxNjI1NjUwNTE2MjU2.FV0xzab7AfhI0MRZ3TWnivOT712RhnYmUii-J37y1XIg.GBssw_V_mUC9Vv8W_2eWPLxiysnrBLEIK5NTB9P_578g.JPEG/Iad96g1KUUb4hTRjJt0qVt2CihaA.jpg&type=b150,http://post.phinf.naver.net/MjAyMTA3MDdfMTcw/MDAxNjI1NjUwNTE2MjU2.FV0xzab7AfhI0MRZ3TWnivOT712RhnYmUii-J37y1XIg.GBssw_V_mUC9Vv8W_2eWPLxiysnrBLEIK5NTB9P_578g.JPEG/Iad96g1KUUb4hTRjJt0qVt2CihaA.jpg
1730,통신판매업,기원농수산물직판장,,"제주특별자치도 제주시 용담로 ***, *층 (용담일동)",,33.5038552214343,126.466240223475,http://place.map.kakao.com/15942745,,
1731,통신판매업,추자도 수산,,제주특별자치도 제주시 한림읍 옹포*길 **-**,,33.506498620943155,126.4658085726156,http://place.map.kakao.com/994154563,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5366/2020/11/22/20201122103139040684e4869c12021110617783_20201122103607992.jpg&type=b150,http://imgnews.naver.net/image/5366/2020/11/22/20201122103139040684e4869c12021110617783_20201122103607992.jpg
1732,통신판매업,진질뜨락농장,,제주특별자치도 제주시 한림읍 귀덕*길 **-*,,,,,,
1733,통신판매업,루나교역소,,제주특별자치도 제주시 한림읍 귀덕**길 **,,,,,,
1734,통신판매업,스위트 인 제주,,"제주특별자치도 제주시 한림읍 옹포*길 **, ***동 ***호 (주암썬빌리지)",,,,,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20210727_97/1627390047833gPunp_JPEG/648320452539.jpg&type=b150,http://shop1.phinf.naver.net/20210727_97/1627390047833gPunp_JPEG/648320452539.jpg
1735,통신판매업,레이싱AJ,,"제주특별자치도 제주시 연삼로 ***, ***호 (이도이동, 네오캠퍼스)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5080/2011/07/14/83356_39793_2437.jpg&type=b150,http://imgnews.naver.net/image/5080/2011/07/14/83356_39793_2437.jpg
1736,통신판매업,(주)미디어그룹혜원,,"제주특별자치도 제주시 도남로 **, ***호 (도남동)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/073/2014/01/15/201411571389772352_59_20140115165402.jpg&type=b150,http://imgnews.naver.net/image/073/2014/01/15/201411571389772352_59_20140115165402.jpg
1737,통신판매업,주식회사 하이제주렌트카,,제주특별자치도 제주시 신성마을길 *** (도두이동),,33.50268956933005,126.4865312321913,http://place.map.kakao.com/154259104,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/117/2019/11/26/201911261425652606_1_20191126142604374.jpg&type=b150,http://imgnews.naver.net/image/117/2019/11/26/201911261425652606_1_20191126142604374.jpg
1738,통신판매업,주식회사 아일랜드투어여행사,,제주특별자치도 제주시 사라봉길 ** (건입동),,33.515084863392865,126.5407914888733,http://place.map.kakao.com/26811708,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/468/2019/05/26/0000512415_002_20190526122019707.jpg&type=b150,http://imgnews.naver.net/image/468/2019/05/26/0000512415_002_20190526122019707.jpg
1739,통신판매업,아따맘마,,"제주특별자치도 제주시 신설로 ** (이도이동, 현 파크빌)",,33.4943672765983,126.543014312973,http://place.map.kakao.com/23103687,https://search.pstatic.net/common/?src=https://ldb-phinf.pstatic.net//20160911_154/1473586193452GfEUF_JPEG/image.jpeg&type=b150,https://ldb-phinf.pstatic.net//20160911_154/1473586193452GfEUF_JPEG/image.jpeg
1740,통신판매업,광령디오션펜션 민박,,"제주특별자치도 제주시 애월읍 애조로 ***, ***동",,,,,,
1741,통신판매업,농업회사법인 주식회사 베스투베베,,"제주특별자치도 제주시 애월읍 평화로 ****, *층",,,,,,
1742,통신판매업,유나네농장,,제주특별자치도 제주시 구좌읍 김녕로*길 **-*,,,,,,
1743,통신판매업,빈 하루,,제주특별자치도 제주시 구좌읍 해맞이해안로 ****-*,,33.53459267089018,126.83963070992594,http://place.map.kakao.com/27469107,,
1744,통신판매업,벵디농부,,제주특별자치도 제주시 구좌읍 평대*길 **,,33.53360747451347,126.83894325677728,,,
1745,통신판매업,제주여행스케치,,"제주특별자치도 제주시 서광로 ***, *층 (삼도일동)",,33.25554263327242,126.43594621314872,http://place.map.kakao.com/8001926,https://search.pstatic.net/sunny/?src=https://i.pinimg.com/originals/9e/c1/79/9ec17907a207851bb3085ab6b8531b00.jpg&type=b150,https://i.pinimg.com/originals/9e/c1/79/9ec17907a207851bb3085ab6b8531b00.jpg
1746,통신판매업,제주라인스쿠터,,제주특별자치도 제주시 서사로**길 **-* (삼도일동),,33.515479018521944,126.50637229215732,http://place.map.kakao.com/27590852,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/236/2017/12/29/0000166727_004_20171229150240458.jpg&type=b150,http://imgnews.naver.net/image/236/2017/12/29/0000166727_004_20171229150240458.jpg
1747,통신판매업,제포니,,"제주특별자치도 제주시 아란*길 **-**, ***호 (아라일동)",,,,,,
1748,통신판매업,예원문구SHOP,,제주특별자치도 제주시 월랑로**길 ** (노형동),,33.4912449865653,126.478377848423,http://place.map.kakao.com/17148091,,
1749,통신판매업,주식회사 제주펀딩,,"제주특별자치도 제주시 노형**길 **, ***호 (노형동, 인성빌딩)",,33.48397653056131,126.47799104167736,http://place.map.kakao.com/988758860,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20201223_130/1608714406206TbwKi_JPEG/9850251881500693_1189507158.jpg&type=b150,http://shop1.phinf.naver.net/20201223_130/1608714406206TbwKi_JPEG/9850251881500693_1189507158.jpg
1750,통신판매업,생이소리민박,,제주특별자치도 제주시 명림로 ***-* (봉개동),,,,,,
1751,통신판매업,농업회사법인 즐거운 주식회사,,제주특별자치도 제주시 명림로 ** (봉개동),,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5104/2019/01/10/0000218454_001_20190110171229318.jpg&type=b150,http://imgnews.naver.net/image/5104/2019/01/10/0000218454_001_20190110171229318.jpg
1752,통신판매업,덤앤덤제주농산물,,"제주특별자치도 제주시 인다*길 **, ***동 ***호 (아라이동, 아라마루)",,33.4748088842738,126.553630125601,http://place.map.kakao.com/1906137392,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20210111_286/1610351305286lLeQn_JPEG/11487140114039674_1281700546.jpg&type=b150,http://shop1.phinf.naver.net/20210111_286/1610351305286lLeQn_JPEG/11487140114039674_1281700546.jpg
1753,통신판매업,웹메이트(WEBMATE),,"제주특별자치도 제주시 아란**길 **, ***호 (아라일동)",,,,,https://search.pstatic.net/sunny/?src=https://imgfiles-cdn.plaync.com/file/LineageM/download/20170531174619-jwrJGMJ14AH0KuHgP98U0-v4&type=b150,https://imgfiles-cdn.plaync.com/file/LineageM/download/20170531174619-jwrJGMJ14AH0KuHgP98U0-v4
1754,통신판매업,스톡미,,"제주특별자치도 제주시 첨단로 ***-*, ***호 (영평동, 제주첨단과학기술단지스마트빌딩)",,33.45383400170592,126.572765295736,,,
1755,통신판매업,주식회사 제주프리투어,,"제주특별자치도 제주시 도령로 **, ****호 (노형동, 한신오피스텔)",,33.4855016288929,126.497082490891,http://place.map.kakao.com/160368940,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg&type=b150,http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg
1756,통신판매업,라인아트,,"제주특별자치도 제주시 수덕*길 **-*, 지하층 (노형동)",,33.4845102164584,126.473714143955,http://place.map.kakao.com/27029077,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5267/2021/04/28/0000193834_001_20210428122404045.jpg&type=b150,http://imgnews.naver.net/image/5267/2021/04/28/0000193834_001_20210428122404045.jpg
1757,통신판매업,주식회사 제주에어투어,,"제주특별자치도 제주시 노형**길 *-*, 미르빌딩 ***호 (노형동)",,33.478267600325374,126.4754173530284,http://place.map.kakao.com/530431800,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg&type=b150,http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg
1758,통신판매업,엠제이주식회사,,제주특별자치도 제주시 첨단로*길 **-** (아라일동),,33.446372799120056,126.5666946173384,http://place.map.kakao.com/27330852,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5186/2020/07/22/0000079141_004_20200824160615096.jpg&type=b150,http://imgnews.naver.net/image/5186/2020/07/22/0000079141_004_20200824160615096.jpg
1759,통신판매업,해풍골농원,,"제주특별자치도 제주시 원노형*길 *, ***호 (노형동, 공간에버빌)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/311/2015/03/04/1425472446894_99_20150304213503.jpg&type=b150,http://imgnews.naver.net/image/311/2015/03/04/1425472446894_99_20150304213503.jpg
1760,통신판매업,주식회사 제주다움투어,,제주특별자치도 제주시 월랑로 **-** (노형동),,33.4927562234923,126.473302707013,http://place.map.kakao.com/27302236,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg&type=b150,http://imgnews.naver.net/image/5186/2015/09/14/64512_54174_5045_99_20150914165204.jpg
1761,통신판매업,클로즈업,,"제주특별자치도 제주시 수덕*길 ** (노형동, 이화연립)",,33.48517445573554,126.47367398051122,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5410/2019/03/03/0000063715_001_20190303000642123.jpg&type=b150,http://imgnews.naver.net/image/5410/2019/03/03/0000063715_001_20190303000642123.jpg
1762,통신판매업,주식회사 셈틀포유,,"제주특별자치도 제주시 인다*길 **-*, *층 (아라일동)",,,,,,
1763,통신판매업,홀푸드코리아 주식회사,,"제주특별자치도 제주시 첨단로 ***-*, ***호 (영평동)",,33.45377385583522,126.57235301669814,http://place.map.kakao.com/26490736,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5267/2018/05/25/335806_233620_4744_20180525104825383.jpg&type=b150,http://imgnews.naver.net/image/5267/2018/05/25/335806_233620_4744_20180525104825383.jpg
1764,통신판매업,제주엄마들을위한공구카페,,"제주특별자치도 제주시 인다*길 **, ***동 ***호 (아라일동, 아라아이파크)",,,,,https://search.pstatic.net/common/?src=http://post.phinf.naver.net/MjAxNzA1MjNfMTk1/MDAxNDk1NTA4NjgwMzc4.P3homXL8vp3Kxu8kEvyDMDtSs2Q9rTrNNg3VPCZvDTQg.b9htVAWgwjZFh9sLDoBEOd7wQMlKBwvILwJs1TtU1lcg.JPEG/Ifivza4CGCPrQIrm0DqgUn4gtnIg.jpg&type=b150,http://post.phinf.naver.net/MjAxNzA1MjNfMTk1/MDAxNDk1NTA4NjgwMzc4.P3homXL8vp3Kxu8kEvyDMDtSs2Q9rTrNNg3VPCZvDTQg.b9htVAWgwjZFh9sLDoBEOd7wQMlKBwvILwJs1TtU1lcg.JPEG/Ifivza4CGCPrQIrm0DqgUn4gtnIg.jpg
1765,통신판매업,제주알고올레닷컴,,"제주특별자치도 제주시 구산로 **, ***호 (아라일동)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/015/2016/08/17/03.12215757.1_99_20160817164807.jpg&type=b150,http://imgnews.naver.net/image/015/2016/08/17/03.12215757.1_99_20160817164807.jpg
1766,통신판매업,농업회사법인 올그린 주식회사,,"제주특별자치도 제주시 첨단로 ***-*, ***호 (영평동, 제주첨단과학기술단지)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5663/2019/11/19/0000002782_001_20191119160202596.jpg&type=b150,http://imgnews.naver.net/image/5663/2019/11/19/0000002782_001_20191119160202596.jpg
1767,통신판매업,주식회사 아미코스메틱 제주지사,,"제주특별자치도 제주시 산천단동길 **, ***호 (아라일동, 제주생물자원산업화지원센터)",,33.453773844706106,126.572349790007,http://place.map.kakao.com/659889586,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/030/2015/10/29/cms_temp_article_29182231022485_99_20151029182407.jpg&type=b150,http://imgnews.naver.net/image/030/2015/10/29/cms_temp_article_29182231022485_99_20151029182407.jpg
1768,통신판매업,미요(MIYO),,"제주특별자치도 제주시 구남로*길 *-* (이도이동, 혜경빌)",,,,,,
1769,통신판매업,(주)제유투어,,"제주특별자치도 제주시 월랑로 **, ***호 (노형동)",,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5378/2016/08/11/20160721171101470B_99_20160811160936.jpg&type=b150,http://imgnews.naver.net/image/5378/2016/08/11/20160721171101470B_99_20160811160936.jpg
1770,통신판매업,농업회사법인 주식회사 큰행복,,제주특별자치도 제주시 황사평*길 **-** (화북이동),,,,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5138/2021/07/01/0000301713_001_20210701145215927.png&type=b150,http://imgnews.naver.net/image/5138/2021/07/01/0000301713_001_20210701145215927.png
1771,통신판매업,함덕농업협동조합,,"제주특별자치도 제주시 조천읍 함와로 **, 함덕하나로마트",,33.536763937213,126.674340229948,http://place.map.kakao.com/16265570,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/088/2014/01/14/20140114_104949000_59_20140114112838.jpg&type=b150,http://imgnews.naver.net/image/088/2014/01/14/20140114_104949000_59_20140114112838.jpg
1772,통신판매업,라엘라((laella),,"제주특별자치도 제주시 애월읍 하귀*길 **, ***호 (제주하귀휴먼시아*단지)",,,,,,
1773,통신판매업,주식회사 프리골프,,"제주특별자치도 제주시 애월읍 광령서길 *, ***호",,,,,https://search.pstatic.net/common/?src=http://shop1.phinf.naver.net/20220307_215/1646639470562F9ot6_JPEG/47775313243504596_12778510.jpg&type=b150,http://shop1.phinf.naver.net/20220307_215/1646639470562F9ot6_JPEG/47775313243504596_12778510.jpg
1774,통신판매업,구좌사진관,,제주특별자치도 제주시 구좌읍 해맞이해안로 ****,,33.5253341914353,126.856570024044,http://place.map.kakao.com/954801388,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5790/2021/03/16/0000004247_002_20210316182807949.jpg&type=b150,http://imgnews.naver.net/image/5790/2021/03/16/0000004247_002_20210316182807949.jpg
1775,통신판매업,그리에이트제주지사,,제주특별자치도 제주시 신산로**길 * (일도이동),,33.505186675649604,126.53628010233632,,,
1776,통신판매업,미스터스뎅,,"제주특별자치도 제주시 문송*길 **, *층 *호 (연동)",,,,,,
1777,통신판매업,푸른해수산유통,,제주특별자치도 제주시 한림읍 협재남*길 ***,,,,,,
1778,통신판매업,펀빌민박,,"제주특별자치도 제주시 애월읍 곽지*길 **, 써니빌",,,,,,
1779,통신판매업,(주)유네스코제주돈가네,,"제주특별자치도 제주시 애월읍 천덕로 ***-**, ***호",,33.41857532288972,126.33815127751237,,https://search.pstatic.net/common/?src=http://imgnews.naver.net/image/5085/2017/07/22/0000107930_001_20170722105422018.jpg&type=b150,http://imgnews.naver.net/image/5085/2017/07/22/0000107930_001_20170722105422018.jpg
1780,통신판매업,한담풍경하우스 민박,,"제주특별자치도 제주시 애월읍 애월로 *, 에이동",,,,,https://search.pstatic.net/common/?src=https://ldb-phinf.pstatic.net/20190408_91/1554696593399CCdsh_JPEG/VAtQKdgFa9GAa_zzbz8WgcCW.jpg&type=b150,https://ldb-phinf.pstatic.net/20190408_91/1554696593399CCdsh_JPEG/VAtQKdgFa9GAa_zzbz8WgcCW.jpg
